name,category,review.point,price,has_smoke,has_peat,has_sherry,has_vanilla,has_fruit,has_sweet,has_orange,has_fruits,has_toffee,has_spices,has_palate,has_spicy,has_pepper,has_apple,has_ginger,has_citrus,has_wood,has_caramel,has_smoky,has_fruity,has_spice,has_oak,has_honey,has_chocolate
"Eades “Double Malt” Highland (Second Edition), 46%",Blended Malt Scotch Whisky,85,70.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"“Double Malt” Speyside (Second Edition), 46%",Blended Malt Scotch Whisky,85,70.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
"The Balvenie Peated Cask 17 year old, 43%",Single Malt Scotch,85,130.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"Mackillop’s Choice (distilled at Mortlach), 1989 vintage, 21 year old, 46%",Single Malt Scotch,85,80.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
"Kilchoman (Summer 2010 Release), 46%",Single Malt Scotch,85,70.0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0
"Gordon & MacPhail “Private Collection” Port Wood Finish (distilled at Caol Ila), 1998 Vintage, 10 year old, 46%",Single Malt Scotch,85,70.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Gordon & MacPhail Private Collection: Glenlivet Decades 1980, 48.5%",Single Malt Scotch,85,410.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"The Dalmore Spey Dram, 40%",Single Malt Scotch,85,69.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Auchentoshan 1998, 54.6%",Single Malt Scotch,85,70.0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0
"Inverleven, Chivas Brothers, Deoch an Doras bottling, 36 year old, 48.5%",Single Malt Scotch,85,450.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"Speyburn 10 year old, 40%",Single Malt Scotch,85,25.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Clynelish Distillers Edition 1992, 46%",Single Malt Scotch,85,134.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Glen Garioch 1994 Vintage, 53.9%",Single Malt Scotch,85,120.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Glenturret 10 year old, 40%",Single Malt Scotch,85,49.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
"Glengoyne 10 year old, 40%",Single Malt Scotch,85,40.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
Duncan Taylor NC2 (distilled at Imperial) 1997 13 year old,Single Malt Scotch,85,60.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
"Tullibardine Aged Oak Edition, 46%",Single Malt Scotch,85,45.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Auchentoshan Valinch, 57.5%",Single Malt Scotch,85,60.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wemyss The Hive 12 year old, 40%",Blended Malt Scotch Whisky,85,57.0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Lagavulin 12 year old (Diageo Special Releases 2011), 57.5%",Single Malt Scotch,85,103.0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"Jura Feith A’ Chaorainn 1976 Vintage, 46%",Single Malt Scotch,85,796.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"Traditional Ben Nevis, 46%",Single Malt Scotch,85,96.0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Clynelish 14 year old, 43%",Single Malt Scotch,85,53.0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
"Wemyss Malts ‘Rum ‘n’ Raisin’ Single Cask, 46%",Single Malt Scotch,85,133.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Bladnoch 9 year old, 46%",Single Malt Scotch,85,63.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Auchentoshan Springwood, 40%",Single Malt Scotch,85,53.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"The Macallan Masters of Photography 1996 (Release 3, Cask #10019), 55.5%",Single Malt Scotch,85,2750.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
"Glen Garioch Vintage 1997, 56.7%",Single Malt Scotch,85,78.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wemyss Malts (distilled at Clynelish) “A Day at the Coast” 14 year old, 46%",Single Malt Scotch,85,105.0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"The Dalmore 1980 31 year old, 52.1%",Single Malt Scotch,85,6400.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Douglas Laing Old Malt Cask (distilled at Rosebank) 21 year old, 50%",Single Malt Scotch,85,212.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
"Wemyss Malts (distilled at Glen Scotia) 'Strawberry Ganache,' 46%",Single Malt Scotch,85,174.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
"Glen Scotia 10 year old, 46%",Single Malt Scotch,85,60.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Glen Scotia 12 year old, 46%",Single Malt Scotch,85,67.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Lagavulin 12 year old (Diageo Special Releases 2012), 56.1%",Single Malt Scotch,85,111.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"Douglas Laing Provenance (distilled at Arran) 12 year old, 46%",Single Malt Scotch,85,63.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Gordon & MacPhail Private Collection Ledaig 1993 St-Joseph Wood Finish, 45%",Single Malt Scotch,85,110.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Douglas Laing Old Malt Cask (distilled at Highland Park) 15 year old, 50%",Single Malt Scotch,85,111.0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
"Douglas Laing Provenance (distilled at Blair Athol) 12 year old, 46%",Single Malt Scotch,85,63.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0
"Wemyss Malts (distilled at Clynelish) “A Day at the Coast” 14 year old, 46%",Single Malt Scotch,85,95.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
"Littlemill 21 year old Burns Malt, 55.1%",Single Malt Scotch,85,72.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Douglas Laing (distilled at Glenturret) 18 year old, 50%",Single Malt Scotch,85,124.0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Auchentoshan Valinch 2012, 57.2%",Single Malt Scotch,85,60.0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"Cardhu 12 year old, 45%",Single Malt Scotch,85,45.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
"Glenlivet 12 year old, 40%",Single Malt Scotch,85,33.0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
"Wemyss Malts Fruit Bonbons (distilled at Glen Garioch) 1989, 66%",Single Malt Scotch,85,137.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
"Douglas Laing Director’s Cut (distilled at Teaninich) 1982, 47.8%",Single Malt Scotch,85,297.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"Tullibardine 25 year old, 43%",Single Malt Scotch,85,250.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Creative Whisky Co. Exclusive Malts (distilled at Littlemill) 24 year old, 49.8%",Single Malt Scotch,85,165.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
"That Boutique-y Whisky Company Blended Malt, 54%",Blended Malt Scotch Whisky,85,76.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1
"That Boutique-y Springbank Batch 2, 53.10%",Single Malt Scotch,85,89.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
"Jura Turas-Mara, 42%",Single Malt Scotch,85,61.0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
"Douglas Laing Provenance (distilled at Glen Garioch) 17 year old, 46%",Single Malt Scotch,85,92.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Candied Fruit (distilled at Auchentoshan) 1998, 46%",Single Malt Scotch,85,95.0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
"Shieldaig 12 year old, 40%",Blended Scotch Whisky,85,31.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0
"James Brookes Blended Whisky, 40%",Blended Scotch Whisky,85,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Cadenhead’s (distilled at	 Auchroisk) 12 year old, 59.3%",Single Malt Scotch,85,92.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tomatin Cù Bòcan, 46%",Single Malt Scotch,85,70.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1
"Glen Garioch Virgin Oak, 48%",Single Malt Scotch,85,120.0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"That Boutique-y Whisky Company (distilled at Auchentoshan) Batch 2, 46.6%",Single Malt Scotch,85,101.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
"Compass Box Great King Street Experimental TR-06, 43%",Blended Scotch Whisky,85,48.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1
"Lagavulin 37 year old, 51%",Single Malt Scotch,85,3000.0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0
"Noss Head, 46%",Single Malt Scotch,85,67.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1
"Bw3 Elements of Islay (distilled at Bowmore), 51.6%",Single Malt Scotch,85,100.0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Lg4 Elements of Islay (distilled at Lagavulin), 55.7%",Single Malt Scotch,85,78.0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0
"Johnnie Walker Explorers' Club Royal Route, 40%",Blended Scotch Whisky,85,159.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"Lagavulin Triple Matured Edition, 48%",Single Malt Scotch,85,135.0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1
"Edradour 1999 Natural Cask Strength cask #295, 58.4%",Single Malt Scotch,85,118.0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
"Douglas Laing Old Particular (distilled at Dalmore) 17 year old cask #0080, 54.8%",Single Malt Scotch,85,152.0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
"Glen Deveron 20 year old, 40%",Single Malt Scotch,85,152.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
"Adelphi (distilled at Bunnahabhain) 1989 25 year old, 45%",Single Malt Scotch,85,265.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
"Glenglassaugh Torfa, 40%",Single Malt Scotch,85,67.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
"Glenturret 26 year old 1986 (Hunter Laing/The Glenturret), 46.8%",Single Malt Scotch,85,505.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
"Master of Malt Reference Series III, 47.5%",Blended Malt Scotch Whisky,85,178.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0
"Glenrothes Sherry Cask Reserve, 40%",Single Malt Scotch,85,88.0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0
"Aultmore 12 year old, 55%",Single Malt Scotch,85,53.0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"Octomore Islay Barley 2009, 64%",Single Malt Scotch,85,239.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0
"Glen Garioch Single Cask #990 1998, 56.1%",Single Malt Scotch,85,115.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Old Pulteney 35 year old, 42.5%",Single Malt Scotch,85,815.0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0
"Wemyss Malts Melon Vine 1994 (distilled at Aberfeldy), 46%",Single Malt Scotch,85,143.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Cuatro Series Oloroso, 46%",Single Malt Scotch,85,50.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Littlemill 21 year old Second Release, 47%",Single Malt Scotch,85,207.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"Darkness! (distilled at North British) 18 year old, 50.4%",Blended Malt Scotch Whisky,85,111.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1
"Bruichladdich Octomore 7.2, 58.5%",Single Malt Scotch,85,191.0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Bunnahabhain Ceobanach, 46.3%",Single Malt Scotch,85,70.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Glengoyne Teapot Dram (Batch #3), 59.4%",Single Malt Scotch,85,92.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"Wemyss Malts Peaches and Cream 1989 (distilled at Glen Garioch), 46%",Single Malt Scotch,85,133.0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Arran Malt Orkney Bere, 56.2%",Single Malt Scotch,85,95.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
"Jura 1984, 44%",Single Malt Scotch,85,1141.0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Summer Fruit Cup 1998 (distilled at Auchentoshan), 46%",Single Malt Scotch,85,107.0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Douglas Laing Provenance (distilled at Dailuaine) 10 year old, 46%",Single Malt Scotch,85,66.0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0
"The Exclusive Malts (distilled at Auchroisk) 11 year old 2003 (cask #9), 56.4%",Single Malt Scotch,85,110.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wemyss Malts Toffee Tuile (distilled at Aberfeldy) 1999, 46%",Single Malt Scotch,85,129.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Oban 1999 Montilla Fino Finish Distillers Edition, 43%",Single Malt Scotch,85,110.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cù Bòcan Limited Edition Virgin Oak, 46%",Single Malt Scotch,85,73.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
"Glenkinchie 2000 Amontillado Finish Distillers Edition, 43%",Single Malt Scotch,85,92.0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1
"The Lost Distilleries Blend (batch 6), 49.3%",Blended Scotch Whisky,85,512.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1
"Chivas Regal Extra, 40%, ",Blended Scotch Whisky,85,40.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1
"The Lost Distillery Company Gerston (batch 2/1), 46%",Blended Scotch Whisky,85,65.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Duncan Taylor (distilled at Aultmore) 6 year old, 53.2%",Single Malt Scotch,85,85.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"Glenfarclas 105, 60%",Single Malt Scotch,85,80.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Auchentoshan Cooper’s Reserve 14 year old, 46%",Single Malt Scotch,85,100.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Glen Scotia Heavily Peated 10 year old, 50%",Single Malt Scotch,85,76.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Duncan Taylor Octave (distilled at Glen Grant) 1995, 47.7%",Single Malt Scotch,85,151.0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pittyvaich 1989 25 year old (Diageo Special Release 2015), 49.9%",Single Malt Scotch,85,400.0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Cadenhead’s (distilled at Bunnahabhain) 2005, 57.2%",Single Malt Scotch,85,110.0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
"Lagavulin 12 year old (Diageo Special Release 2015), 56.8%",Single Malt Scotch,85,135.0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
"Balblair 2004 Sherry Matured, 46%",Single Malt Scotch,85,83.0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"Edradour Ballechin 10 year old, 46%",Single Malt Scotch,85,70.0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"Edradour The Fairy Flag 15 year old, 46%",Single Malt Scotch,85,99.0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
"Dewar’s White Label Scratched Cask, 40%",Blended Scotch Whisky,85,26.0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Famous Grouse Mellow Gold, 40%",Blended Scotch Whisky,85,33.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Usquaebach 15 year old, 43%",Blended Scotch Whisky,85,80.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"The Balvenie DCS Compendium 1st Chapter 1985 30 year old (Cask #612), 54.1%",Single Malt Scotch,85,1872.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kininvie 23 year old (Batch 3), 42.6%",Single Malt Scotch,85,173.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0
"Laphroaig 15 year old, 43%",Single Malt Scotch,85,80.0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
"Balblair 1999 (2nd release), 46%",Single Malt Scotch,85,90.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
"Glen Garioch 1797 Founder’s Reserve, 48%",Single Malt Scotch,85,46.0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Gordon & MacPhail 8 year old (distilled at Pulteney), 40%",Single Malt Scotch,85,45.0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
"Wemyss Malts The Hive, 46%",Blended Malt Scotch Whisky,85,54.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
"Auchentoshan Blood Oak, 46%",Single Malt Scotch,85,100.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Bowmore 1999 vintage PX Hand-Bottled,  56.1%",Single Malt Scotch,85,130.0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Kilchoman Loch Gorm 2016 (distilled 2010), 46%",Single Malt Scotch,85,100.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1
"Edradour 9 year old 2006 Barolo Cask Matured (Batch 5), 46%",Single Malt Scotch,85,65.0,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1
"Gordon & MacPhail Connoisseurs Choice 1997 (distilled at Tomatin), 46%",Single Malt Scotch,85,92.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
"Ledaig 18 year old, 46.3%",Single Malt Scotch,85,115.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
"Auchroisk 25 year old, 51.2%",Single Malt Scotch,85,450.0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1
"Linkwood 37 year old, 50.3%",Single Malt Scotch,85,900.0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lagavulin 12 year old (Diageo Special Releases 2016), 57.7%",Single Malt Scotch,85,135.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"Glen Scotia Distillery Edition, 56.9%",Single Malt Scotch,85,119.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
"Bowmore 9 year old, 40%",Single Malt Scotch,85,37.0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
"Cù Bòcan 2005 Vintage, 50%",Single Malt Scotch,85,65.0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
"Tullibardine The Murray (2004 Vintage), 56.1%",Single Malt Scotch,85,75.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
"Littlemill 25 year old Private Cellar Edition, 50.4%",Single Malt Scotch,85,3000.0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Buchanan’s Deluxe 12 year old, 40%",Blended Scotch Whisky,85,30.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Buchanan’s Master, 40%",Blended Scotch Whisky,85,45.0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1
"Duncan Taylor 18 year old, 40%",Blended Scotch Whisky,85,70.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"Duncan Taylor Five Star, 40%",Blended Scotch Whisky,85,17.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Sir Edward’s Smoky, 40%",Blended Scotch Whisky,85,22.0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
"That Boutique-y Whisky Company 30 year old (distilled at Macallan), 46.5%",Single Malt Scotch,85,604.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
"Dewar’s 18 year old The Vintage, 40%",Blended Scotch Whisky,85,80.0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
" Dewar’s White Label, 40%",Blended Scotch Whisky,85,25.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"J&B Rare, 40%",Blended Scotch Whisky,85,23.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"Glen Moray Elgin Classic Port Cask Finish, 40%",Single Malt Scotch,85,30.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Grant’s Elementary Carbon 6 year old, 40%",Blended Malt Scotch Whisky,85,30.0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1
"Pig’s Nose, 40%",Blended Scotch Whisky,85,29.0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1
"The Street Pumas’, 40%",Blended Scotch Whisky,85,24.5,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1
"Ainsley Brae Oak Cask Matured Highland, 40%",Single Malt Scotch,85,28.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Ainsley Brae Sherry Cask Finished Highland, 40%",Single Malt Scotch,85,30.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
"Grangestone Sherry Cask Finish Highland, 40%",Single Malt Scotch,85,29.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
"Highland Queen Majesty 15 year old, 46%",Single Malt Scotch,85,50.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Trader Joe’s Bourbon Cask Finish Highland, 40%",Single Malt Scotch,85,20.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Glenrothes 10 year old, 40%",Single Malt Scotch,85,45.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
